ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
12221;0.9;-60.9;3.46;0.31;Negativno;Ne
12222;0.8;-48.6;7.98;0.03;Negativno;Ne
12223;5.1;-41.7;7.19;0.06;Negativno;Ne
12224;1.9;-73.1;5.64;0.77;Negativno;Ne
12225;0.9;-46.5;4.49;0.93;Negativno;Ne
12226;8.5;-54.8;9.23;1.56;Negativno;Ne
12227;21.6;-69.7;8.42;0.35;Negativno;Ne
12228;0.7;-66.9;7.12;0.23;Negativno;Ne
12229;1.7;-63.5;5.25;0.24;Negativno;Ne
12230;7.1;-55.1;8.67;1.01;Negativno;Ne
12231;4.9;-66.7;5.35;0.01;Negativno;Ne
12232;7.2;-52.6;7.62;0.49;Negativno;Ne
12233;3.0;-55.4;5.71;1.52;Negativno;Ne
12234;11.9;-58.4;5.24;1.44;Negativno;Ne
12235;1.9;-60.7;7.69;0.13;Negativno;Ne
12236;5.1;-61.4;4.9;0.53;Negativno;Ne
12237;0.5;-56.5;5.7;0.79;Negativno;Ne
12238;8.8;-71.2;8.97;0.05;Negativno;Ne
12239;11.4;-55.4;7.83;0.16;Negativno;Ne
12240;11.5;-53.0;6.55;0.22;Negativno;Ne
12241;2.5;-81.8;3.37;0.44;Negativno;Ne
12242;3.1;-64.0;8.82;0.38;Negativno;Ne
12243;0.8;-47.4;13.12;2.31;Negativno;Ne
12244;1.8;-54.5;5.97;0.39;Negativno;Ne
12245;5.0;-65.3;4.96;0.42;Negativno;Ne
12246;9.6;-67.0;10.98;0.09;Negativno;Ne
12247;0.2;-66.6;6.47;0.42;Negativno;Ne
12248;1.4;-47.7;8.58;0.07;Negativno;Ne
12249;1.0;-71.4;7.06;0.44;Pozitivno;Ne
12250;8.1;-54.9;7.48;0.17;Negativno;Ne
12251;21.8;-61.6;6.56;0.09;Negativno;Ne
12252;7.5;-74.8;6.79;0.15;Negativno;Ne
12253;3.1;-66.5;5.82;0.06;Negativno;Ne
12254;2.2;-65.2;5.02;0.32;Negativno;Ne
12255;5.3;-70.7;7.69;0.36;Negativno;Ne
12256;2.8;-60.9;4.47;0.06;Negativno;Ne
12257;0.0;-71.1;12.67;0.53;Negativno;Ne
12258;5.6;-60.2;7.26;0.62;Negativno;Ne
12259;15.7;-58.7;7.31;1.1;Negativno;Ne
12260;4.4;-60.8;3.93;0.02;Negativno;Ne
12261;8.3;-59.7;3.28;1.42;Negativno;Ne
12262;7.6;-69.9;6.92;0.13;Negativno;Ne
12263;7.7;-55.7;7.49;0.18;Negativno;Ne
12264;3.2;-62.9;9.84;0.4;Negativno;Ne
12265;0.0;-64.5;11.59;0.16;Negativno;Ne
12266;8.1;-46.8;7.54;0.98;Negativno;Ne
12267;1.8;-72.0;10.18;0.35;Negativno;Ne
12268;3.2;-58.6;9.97;0.71;Negativno;Ne
12269;1.4;-64.6;6.24;0.03;Negativno;Ne
12270;25.0;-51.0;4.58;0.29;Negativno;Ne
12271;3.6;-66.4;4.47;0.04;Negativno;Ne
12272;4.4;-60.4;8.98;0.29;Negativno;Ne
12273;0.3;-62.7;4.94;0.84;Negativno;Ne
12274;11.3;-66.6;6.57;0.02;Negativno;Ne
12275;0.2;-65.8;5.77;0.28;Negativno;Ne
12276;7.6;-41.9;9.15;0.06;Negativno;Ne
12277;11.4;-63.3;5.23;0.36;Negativno;Ne
12278;0.3;-54.2;8.99;0.62;Negativno;Ne
12279;8.1;-64.7;7.01;0.74;Negativno;Ne
12280;0.4;-58.5;3.55;0.18;Negativno;Ne
12281;0.2;-56.2;3.79;1.01;Negativno;Ne
12282;8.8;-55.7;10.13;0.17;Negativno;Ne
12283;2.2;-55.4;6.74;1.05;Negativno;Ne
12284;1.2;-52.2;8.21;1.09;Negativno;Ne
12285;7.5;-62.7;5.01;0.68;Negativno;Ne
12286;10.1;-47.7;7.07;0.36;Negativno;Ne
12287;2.0;-73.6;5.02;0.36;Negativno;Ne
12288;1.5;-65.0;8.47;0.22;Negativno;Ne
12289;19.2;-65.3;6.26;0.13;Negativno;Ne
12290;10.2;-60.2;7.36;0.75;Negativno;Ne
12291;11.9;-69.0;4.42;0.07;Negativno;Ne
12292;5.9;-36.0;9.73;0.75;Negativno;Ne
12293;1.5;-46.0;6.2;0.7;Negativno;Ne
12294;2.4;-72.6;9.81;0.17;Negativno;Ne
12295;6.0;-45.0;5.69;0.2;Negativno;Ne
12296;4.5;-57.6;5.09;0.01;Negativno;Ne
12297;9.3;-62.8;1.55;0.03;Negativno;Ne
12298;0.4;-46.1;9.87;0.31;Negativno;Ne
12299;6.0;-65.2;5.05;0.49;Negativno;Ne
12300;0.0;-57.7;3.99;0.04;Negativno;Ne
12301;0.1;-77.8;5.38;0.07;Negativno;Ne
12302;0.4;-56.6;5.32;0.06;Negativno;Ne
12303;16.1;-65.0;10.92;0.01;Negativno;Ne
12304;10.9;-61.5;7.96;0.64;Negativno;Ne
12305;8.1;-56.8;6.97;0.03;Negativno;Ne
12306;2.7;-64.3;7.27;0.11;Negativno;Ne
12307;3.5;-66.8;4.4;0.06;Negativno;Ne
12308;4.5;-54.4;8.17;1.67;Negativno;Ne
12309;0.2;-62.0;6.35;0.1;Negativno;Ne
12310;8.1;-63.0;3.26;0.1;Negativno;Ne
12311;0.6;-83.6;12.37;0.03;Negativno;Ne
12312;0.5;-60.3;6.4;0.66;Negativno;Ne
12313;3.2;-54.1;6.03;0.23;Negativno;Ne
12314;14.4;-57.4;2.81;0.49;Negativno;Ne
12315;3.8;-62.8;8.42;0.15;Negativno;Ne
12316;1.0;-59.0;7.11;0.24;Negativno;Ne
12317;4.7;-63.0;5.64;0.46;Negativno;Ne
12318;5.5;-54.6;8.78;0.14;Negativno;Ne
12319;8.6;-78.9;3.08;0.06;Negativno;Ne
12320;9.5;-62.9;6.85;0.39;Negativno;Ne
12321;8.7;-56.2;3.46;0.0;Negativno;Ne
12322;2.7;-83.7;6.92;0.25;Negativno;Ne
12323;13.6;-56.3;7.73;0.99;Negativno;Ne
12324;0.1;-41.1;6.88;0.46;Negativno;Ne
12325;1.3;-62.9;9.7;0.06;Negativno;Ne
12326;0.5;-67.0;4.62;0.15;Negativno;Ne
12327;5.3;-51.5;10.92;0.18;Negativno;Ne
12328;5.7;-31.3;9.54;0.01;Negativno;Ne
12329;5.7;-51.2;7.17;0.48;Negativno;Ne
12330;2.6;-42.9;9.04;0.01;Negativno;Ne
12331;8.2;-47.7;7.62;1.04;Negativno;Ne
12332;3.7;-62.1;5.52;0.95;Negativno;Ne
12333;10.3;-51.2;6.01;0.89;Negativno;Ne
12334;0.6;-43.2;9.54;0.23;Negativno;Ne
12335;4.2;-42.1;6.94;0.28;Negativno;Ne
12336;13.4;-50.6;5.35;0.74;Negativno;Ne
12337;3.8;-58.3;5.76;0.35;Negativno;Ne
12338;1.9;-50.1;6.36;0.12;Negativno;Ne
12339;12.5;-54.9;6.66;0.26;Negativno;Ne
12340;0.3;-61.9;9.05;0.7;Negativno;Ne
12341;7.0;-63.4;9.19;0.35;Negativno;Ne
12342;1.2;-72.1;8.13;0.2;Negativno;Ne
12343;4.4;-69.1;9.34;0.0;Negativno;Ne
12344;2.7;-48.6;5.57;0.81;Negativno;Ne
12345;2.8;-57.5;6.22;0.11;Negativno;Ne
12346;1.0;-64.7;9.16;0.04;Negativno;Ne
12347;1.3;-53.4;8.85;0.61;Negativno;Ne
12348;4.1;-51.7;4.86;0.62;Negativno;Ne
12349;3.8;-53.1;4.89;2.95;Negativno;Ne
12350;5.2;-55.6;5.94;1.74;Negativno;Ne
12351;0.1;-54.1;9.54;0.08;Negativno;Ne
12352;18.6;-58.4;8.83;0.19;Negativno;Ne
12353;1.2;-72.1;5.62;0.07;Negativno;Ne
12354;3.8;-61.4;8.78;0.54;Negativno;Ne
12355;0.1;-54.4;4.38;0.39;Negativno;Ne
12356;7.3;-65.6;5.28;0.51;Negativno;Ne
12357;4.4;-67.1;10.18;0.41;Negativno;Ne
12358;18.0;-47.0;6.07;0.34;Negativno;Ne
12359;1.4;-42.9;8.48;0.07;Negativno;Ne
12360;4.9;-54.5;6.02;0.23;Negativno;Ne
12361;12.4;-60.0;6.8;0.27;Negativno;Ne
12362;3.3;-50.7;4.79;0.37;Negativno;Ne
12363;8.4;-78.4;6.33;0.15;Negativno;Ne
12364;11.4;-60.7;10.79;0.2;Negativno;Ne
12365;6.6;-73.4;3.68;0.27;Negativno;Ne
12366;24.1;-52.7;5.31;0.09;Negativno;Ne
12367;6.8;-28.7;6.08;0.19;Negativno;Ne
12368;2.8;-59.1;6.19;0.17;Negativno;Ne
12369;0.1;-70.4;4.4;0.91;Negativno;Ne
12370;9.5;-69.9;3.03;0.05;Negativno;Ne
12371;3.5;-80.7;7.19;0.65;Negativno;Ne
12372;4.9;-44.4;5.32;0.16;Negativno;Ne
12373;9.0;-60.6;6.74;0.36;Negativno;Ne
12374;22.0;-75.0;9.71;0.49;Negativno;Ne
12375;8.7;-58.5;7.77;0.38;Negativno;Ne
12376;1.1;-46.9;9.14;0.14;Negativno;Ne
12377;3.3;-37.8;7.93;0.77;Negativno;Ne
12378;4.1;-50.0;8.9;0.1;Negativno;Ne
12379;3.9;-66.3;9.82;0.08;Negativno;Ne
12380;8.8;-66.4;5.86;0.6;Negativno;Ne
12381;2.7;-78.4;7.26;0.32;Negativno;Ne
12382;5.9;-62.6;4.1;0.21;Negativno;Ne
12383;1.1;-58.6;7.06;2.24;Negativno;Ne
12384;1.7;-72.3;5.61;0.11;Negativno;Ne
12385;1.1;-53.6;6.46;0.37;Negativno;Ne
12386;6.6;-47.6;7.4;0.52;Negativno;Ne
12387;6.1;-54.8;7.4;0.22;Negativno;Ne
12388;1.6;-67.9;7.75;0.71;Negativno;Ne
12389;11.2;-72.7;9.78;0.21;Negativno;Ne
12390;11.0;-65.0;6.96;0.15;Negativno;Ne
12391;1.1;-62.9;8.24;0.3;Negativno;Ne
12392;5.0;-68.3;5.97;0.02;Negativno;Ne
12393;5.6;-60.4;7.93;0.1;Negativno;Ne
12394;1.6;-69.0;8.92;0.19;Negativno;Ne
12395;1.0;-60.1;8.35;0.21;Negativno;Ne
12396;0.4;-38.9;6.6;1.36;Negativno;Ne
12397;10.8;-50.5;7.61;0.22;Negativno;Ne
12398;26.8;-58.8;8.81;0.0;Negativno;Ne
12399;3.8;-63.5;8.52;0.29;Negativno;Ne
12400;2.3;-70.3;8.1;0.13;Negativno;Ne
12401;19.7;-56.8;7.73;0.22;Negativno;Ne
12402;2.1;-50.9;8.29;0.68;Negativno;Ne
12403;2.2;-56.8;8.59;1.01;Negativno;Ne
12404;10.3;-66.3;8.89;0.3;Negativno;Ne
12405;6.9;-42.7;6.63;0.54;Negativno;Ne
12406;6.0;-66.8;7.79;0.5;Negativno;Ne
12407;3.7;-71.0;4.91;0.05;Negativno;Ne
12408;4.2;-68.1;7.64;0.32;Negativno;Ne
12409;6.9;-73.5;3.93;1.11;Negativno;Ne
12410;2.5;-58.5;6.88;2.44;Negativno;Ne
12411;1.7;-68.7;7.94;0.67;Negativno;Ne
12412;6.0;-63.8;7.47;0.19;Negativno;Ne
12413;1.2;-62.2;6.47;0.11;Negativno;Ne
12414;1.0;-48.7;8.62;0.02;Negativno;Ne
12415;1.9;-74.3;10.58;0.1;Negativno;Ne
12416;1.8;-63.9;9.77;0.22;Negativno;Ne
12417;4.5;-76.1;8.76;0.54;Negativno;Ne
12418;7.0;-59.6;7.96;0.16;Negativno;Ne
12419;0.5;-64.9;6.76;0.26;Negativno;Ne
12420;0.1;-42.8;9.68;1.04;Negativno;Ne
12421;10.6;-52.0;5.88;0.08;Negativno;Ne
12422;12.3;-82.5;5.24;1.74;Negativno;Ne
12423;4.3;-61.6;8.79;0.51;Negativno;Ne
12424;2.7;-64.6;6.54;0.74;Negativno;Ne
12425;0.5;-52.3;4.82;0.77;Negativno;Ne
12426;8.9;-49.6;9.91;0.66;Negativno;Ne
12427;5.2;-79.0;3.68;0.01;Negativno;Ne
12428;6.9;-57.8;5.84;0.74;Negativno;Ne
12429;0.7;-61.2;5.39;0.28;Negativno;Ne
12430;0.7;-54.9;6.38;1.22;Negativno;Ne
12431;5.2;-53.6;8.0;0.31;Negativno;Ne
12432;3.6;-54.4;6.45;0.06;Negativno;Ne
12433;1.6;-71.0;4.87;0.13;Negativno;Ne
12434;5.7;-51.4;8.32;0.3;Negativno;Ne
12435;24.4;-51.3;4.26;1.46;Negativno;Ne
12436;2.2;-66.3;5.99;0.15;Negativno;Ne
12437;8.7;-66.3;9.33;0.02;Negativno;Ne
12438;5.5;-79.2;6.44;0.56;Negativno;Ne
12439;4.1;-64.2;7.01;1.76;Negativno;Ne
12440;1.0;-44.3;8.57;2.18;Negativno;Ne
12441;1.7;-52.3;5.11;0.12;Negativno;Ne
12442;4.7;-66.5;6.31;0.37;Negativno;Ne
12443;4.4;-39.0;9.4;0.29;Negativno;Ne
12444;6.5;-48.6;5.91;0.36;Negativno;Ne
12445;1.2;-55.5;7.57;0.19;Negativno;Ne
12446;2.5;-50.1;4.66;0.15;Negativno;Ne
12447;4.8;-69.3;6.49;2.42;Negativno;Ne
12448;10.1;-77.8;5.05;0.02;Negativno;Ne
12449;7.3;-54.9;6.98;0.17;Negativno;Ne
12450;2.0;-57.3;5.83;0.22;Negativno;Ne
12451;1.3;-56.1;6.47;0.11;Negativno;Ne
12452;12.7;-52.8;6.74;1.09;Negativno;Ne
12453;0.4;-74.0;8.41;0.11;Negativno;Ne
12454;5.6;-63.5;6.26;0.19;Negativno;Ne
12455;6.4;-72.3;6.36;0.1;Negativno;Ne
12456;1.3;-75.2;5.23;0.16;Negativno;Ne
12457;1.5;-63.3;10.53;0.19;Negativno;Ne
12458;18.0;-58.7;5.48;0.23;Negativno;Ne
12459;12.5;-47.7;6.25;0.09;Negativno;Ne
12460;0.2;-67.9;9.83;0.7;Negativno;Ne
12461;5.1;-72.4;6.92;1.12;Negativno;Ne
12462;6.4;-56.6;4.37;0.3;Negativno;Ne
12463;4.7;-60.5;7.14;0.34;Negativno;Ne
12464;1.8;-57.5;4.9;0.44;Negativno;Ne
12465;12.3;-58.6;7.53;0.32;Negativno;Ne
12466;5.7;-54.4;6.4;0.53;Negativno;Ne
12467;1.6;-48.9;6.25;1.9;Negativno;Ne
12468;6.6;-61.4;10.68;1.08;Negativno;Ne
12469;9.5;-62.7;6.82;0.04;Negativno;Ne
12470;10.1;-60.0;4.87;0.32;Negativno;Ne
12471;0.9;-79.7;5.31;0.7;Negativno;Ne
12472;0.6;-69.9;7.94;0.04;Negativno;Ne
12473;2.9;-63.5;7.86;0.7;Negativno;Ne
12474;0.5;-65.0;5.03;0.17;Negativno;Ne
12475;7.6;-53.4;3.94;0.66;Negativno;Ne
12476;2.8;-63.5;5.63;0.17;Negativno;Ne
12477;8.0;-67.5;4.26;0.46;Negativno;Ne
12478;0.7;-65.6;8.23;0.01;Negativno;Ne
12479;4.5;-58.8;10.94;0.33;Negativno;Ne
12480;2.2;-56.5;4.62;0.11;Negativno;Ne
12481;7.7;-73.1;3.62;0.19;Negativno;Ne
12482;0.2;-42.9;5.3;0.3;Negativno;Ne
12483;2.6;-52.5;8.7;2.01;Negativno;Ne
12484;0.3;-69.2;6.05;0.09;Negativno;Ne
12485;0.3;-73.5;7.15;0.32;Negativno;Ne
12486;9.9;-50.1;7.32;0.85;Negativno;Ne
12487;1.2;-77.4;7.29;0.1;Negativno;Ne
12488;2.3;-74.6;7.24;0.88;Negativno;Ne
12489;1.2;-70.5;9.3;0.89;Negativno;Ne
12490;5.6;-61.8;9.92;0.86;Negativno;Ne
12491;1.3;-70.6;4.79;0.83;Negativno;Ne
12492;0.7;-78.9;6.56;0.49;Negativno;Ne
12493;11.3;-59.3;5.57;0.45;Negativno;Ne
12494;6.5;-54.1;6.25;0.21;Negativno;Ne
12495;3.1;-67.9;6.47;1.05;Negativno;Ne
12496;1.0;-62.6;8.11;0.47;Negativno;Ne
12497;17.5;-49.8;6.23;1.04;Negativno;Ne
12498;1.7;-32.5;8.78;0.57;Negativno;Ne
12499;3.9;-52.1;4.55;0.05;Negativno;Ne
12500;3.3;-75.8;9.08;1.54;Negativno;Ne
12501;0.0;-59.8;9.34;0.04;Negativno;Ne
12502;3.2;-78.7;4.73;0.4;Negativno;Ne
12503;3.9;-54.7;9.71;0.15;Negativno;Ne
12504;0.1;-60.6;4.52;0.86;Negativno;Ne
12505;2.0;-55.9;3.67;0.41;Negativno;Ne
12506;18.1;-80.7;7.83;0.08;Negativno;Ne
12507;0.9;-61.8;3.54;0.42;Negativno;Ne
12508;1.0;-42.2;6.31;0.05;Negativno;Ne
12509;2.1;-68.2;9.14;0.76;Negativno;Ne
12510;1.2;-73.1;4.34;0.36;Negativno;Ne
12511;7.4;-58.4;5.31;0.05;Negativno;Ne
12512;2.7;-70.8;9.43;0.27;Negativno;Ne
12513;12.3;-49.7;9.57;0.81;Negativno;Ne
12514;9.2;-47.4;6.07;0.19;Negativno;Ne
12515;2.2;-54.8;10.18;0.13;Negativno;Ne
12516;9.6;-65.0;8.37;0.21;Negativno;Ne
12517;18.9;-54.9;10.0;0.09;Negativno;Ne
12518;2.5;-73.5;6.48;0.57;Negativno;Ne
12519;5.0;-60.0;6.06;0.63;Negativno;Ne
12520;3.0;-54.0;6.11;1.92;Negativno;Ne
12521;1.1;-46.7;7.08;0.01;Negativno;Ne
12522;13.4;-54.3;5.18;1.98;Negativno;Ne
12523;0.1;-51.7;7.1;0.46;Negativno;Ne
12524;8.7;-60.9;7.15;0.41;Negativno;Ne
12525;6.4;-62.4;12.09;1.59;Negativno;Ne
12526;5.7;-43.1;9.71;0.06;Negativno;Ne
12527;5.5;-56.2;11.41;0.78;Negativno;Ne
12528;2.1;-57.7;2.41;0.26;Negativno;Ne
12529;4.2;-74.8;8.04;0.22;Negativno;Ne
12530;16.9;-50.8;4.13;0.17;Negativno;Ne
12531;7.0;-59.4;7.0;0.82;Negativno;Ne
12532;5.9;-56.5;6.55;0.2;Negativno;Ne
12533;5.0;-69.5;5.54;0.14;Negativno;Ne
12534;0.7;-60.3;7.33;0.12;Negativno;Ne
12535;16.0;-68.9;4.94;0.21;Negativno;Ne
12536;0.5;-49.7;5.01;1.21;Negativno;Ne
12537;13.5;-57.6;7.18;1.73;Negativno;Ne
12538;5.3;-48.2;9.17;0.18;Negativno;Ne
12539;1.1;-51.6;6.45;0.89;Negativno;Ne
12540;0.4;-71.8;2.36;0.43;Negativno;Ne
12541;4.7;-47.6;5.18;1.25;Negativno;Ne
12542;13.7;-60.1;7.15;1.27;Negativno;Ne
12543;6.1;-53.3;8.96;0.05;Negativno;Ne
12544;5.7;-55.6;7.93;1.07;Negativno;Ne
12545;1.2;-63.6;6.95;1.75;Negativno;Ne
12546;2.1;-47.0;6.8;2.09;Negativno;Ne
12547;2.7;-63.5;5.75;0.49;Negativno;Ne
12548;4.2;-48.9;8.32;0.88;Negativno;Ne
12549;12.9;-77.3;7.04;0.6;Negativno;Ne
12550;3.4;-62.9;9.18;2.6;Negativno;Ne
12551;7.1;-69.6;7.57;0.12;Negativno;Ne
12552;2.4;-59.3;9.03;1.43;Negativno;Ne
12553;3.4;-43.6;8.25;0.21;Negativno;Ne
12554;1.0;-48.9;6.9;0.01;Negativno;Ne
12555;0.2;-64.0;5.46;0.19;Negativno;Ne
12556;10.4;-54.7;6.64;1.02;Negativno;Ne
12557;0.0;-53.8;9.12;1.4;Negativno;Ne
12558;8.5;-46.7;7.51;0.12;Negativno;Ne
12559;7.0;-80.4;12.47;0.6;Negativno;Ne
12560;3.9;-52.8;7.53;0.14;Negativno;Ne
12561;6.6;-61.4;8.81;0.35;Negativno;Ne
12562;4.5;-57.8;7.93;4.21;Negativno;Ne
12563;0.9;-69.3;7.03;0.23;Negativno;Ne
12564;7.7;-54.4;7.38;0.19;Negativno;Ne
12565;5.1;-57.5;7.58;0.67;Negativno;Ne
12566;7.6;-64.1;4.79;0.2;Negativno;Ne
12567;2.5;-55.6;6.36;0.71;Negativno;Ne
12568;7.9;-66.8;6.39;0.8;Negativno;Ne
12569;2.2;-57.2;2.59;0.16;Negativno;Ne
12570;2.3;-41.8;9.76;0.85;Negativno;Ne
12571;1.1;-51.2;6.96;0.55;Negativno;Ne
12572;7.6;-53.4;8.83;0.34;Negativno;Ne
12573;0.8;-69.7;6.62;0.31;Negativno;Ne
12574;2.0;-55.1;6.93;0.41;Negativno;Ne
12575;1.4;-49.7;9.35;1.5;Negativno;Ne
12576;3.7;-71.0;5.45;0.3;Negativno;Ne
12577;1.0;-58.5;7.47;0.01;Negativno;Ne
12578;2.3;-31.9;8.47;0.14;Negativno;Ne
12579;0.2;-54.5;9.19;0.24;Negativno;Ne
12580;4.0;-52.4;8.53;0.3;Negativno;Ne
12581;4.9;-49.3;8.83;0.32;Negativno;Ne
12582;1.8;-46.7;6.34;1.08;Negativno;Ne
12583;2.0;-54.4;8.13;0.81;Negativno;Ne
12584;6.5;-68.6;9.05;0.24;Negativno;Ne
12585;1.7;-58.5;3.9;0.29;Negativno;Ne
12586;2.2;-73.4;5.17;0.73;Negativno;Ne
12587;2.1;-34.9;6.5;0.11;Negativno;Ne
12588;2.5;-64.5;8.78;1.04;Negativno;Ne
12589;0.6;-59.7;3.2;0.52;Negativno;Ne
12590;2.3;-58.0;6.41;0.32;Negativno;Ne
12591;7.4;-69.0;9.59;0.1;Negativno;Ne
12592;0.8;-60.0;8.98;0.02;Negativno;Ne
12593;2.7;-64.2;6.07;0.32;Negativno;Ne
12594;3.5;-73.0;5.76;0.1;Negativno;Ne
12595;3.6;-46.9;5.96;0.09;Negativno;Ne
12596;3.0;-66.4;5.2;0.36;Negativno;Ne
12597;9.2;-79.1;6.56;0.15;Negativno;Ne
12598;3.5;-61.9;5.6;0.48;Negativno;Ne
12599;7.0;-59.4;9.2;0.01;Negativno;Ne
12600;2.4;-66.7;6.67;0.15;Negativno;Ne
12601;9.6;-71.0;4.91;0.07;Negativno;Ne
12602;6.0;-44.9;4.39;1.17;Negativno;Ne
12603;5.7;-48.4;8.19;0.65;Negativno;Ne
12604;0.6;-70.9;6.77;0.3;Negativno;Ne
12605;0.2;-72.9;3.03;0.82;Negativno;Ne
12606;2.6;-48.4;9.67;0.16;Negativno;Ne
12607;19.4;-47.8;4.1;0.95;Negativno;Ne
12608;1.9;-69.4;9.44;0.68;Negativno;Ne
12609;0.2;-70.2;5.97;0.91;Negativno;Ne
12610;15.1;-62.7;9.61;1.43;Negativno;Ne
12611;1.7;-45.4;6.31;0.06;Negativno;Ne
12612;0.2;-68.1;5.36;0.78;Negativno;Ne
12613;2.5;-72.2;7.03;0.8;Negativno;Ne
12614;4.4;-67.3;4.92;0.12;Negativno;Ne
12615;1.4;-86.4;6.14;0.58;Negativno;Ne
12616;4.2;-69.0;7.15;0.27;Negativno;Ne
12617;7.1;-60.4;12.37;0.05;Negativno;Ne
12618;2.7;-58.3;10.73;1.22;Negativno;Ne
12619;1.1;-43.9;8.24;0.09;Negativno;Ne
12620;6.6;-71.6;5.5;0.12;Negativno;Ne
12621;0.9;-73.5;8.79;0.35;Negativno;Ne
12622;3.0;-43.2;6.24;0.01;Negativno;Ne
12623;13.6;-61.3;8.84;0.38;Negativno;Ne
12624;2.6;-45.0;9.04;0.42;Negativno;Ne
12625;0.1;-49.9;5.61;0.17;Negativno;Ne
12626;1.0;-51.1;8.68;1.08;Negativno;Ne
12627;1.0;-48.4;5.19;0.91;Negativno;Ne
12628;3.0;-67.3;7.17;0.04;Negativno;Ne
12629;12.3;-56.4;9.02;0.33;Negativno;Ne
12630;2.6;-67.2;6.27;0.74;Negativno;Ne
12631;0.6;-54.7;6.04;0.57;Pozitivno;Ne
12632;0.9;-58.9;8.06;0.62;Negativno;Ne
12633;2.6;-64.2;6.02;2.78;Negativno;Ne
12634;0.8;-84.0;4.41;1.85;Negativno;Ne
12635;2.8;-63.7;8.56;0.25;Negativno;Ne
12636;5.8;-50.1;7.56;0.6;Negativno;Ne
12637;16.2;-42.0;5.12;0.14;Negativno;Ne
12638;13.8;-58.8;5.77;0.17;Negativno;Ne
12639;17.7;-75.0;8.45;0.15;Negativno;Ne
12640;8.2;-38.3;9.08;0.9;Negativno;Ne
12641;3.6;-64.1;7.93;0.06;Negativno;Ne
12642;1.7;-80.2;5.66;0.13;Negativno;Ne
12643;1.8;-64.8;7.48;0.27;Negativno;Ne
12644;1.7;-54.2;6.7;0.52;Negativno;Ne
12645;2.4;-54.1;7.53;0.1;Negativno;Ne
12646;6.5;-49.0;8.05;0.64;Negativno;Ne
12647;2.6;-66.1;6.77;0.16;Negativno;Ne
12648;0.2;-67.1;8.68;0.14;Negativno;Ne
12649;6.1;-58.0;5.56;0.68;Negativno;Ne
12650;4.1;-53.0;9.32;0.36;Negativno;Ne
12651;0.2;-44.5;10.28;1.02;Negativno;Ne
12652;3.1;-57.9;8.37;0.27;Negativno;Ne
12653;3.2;-61.9;8.81;0.13;Negativno;Ne
12654;0.7;-45.2;4.87;0.52;Negativno;Ne
12655;0.5;-63.9;4.49;0.45;Negativno;Ne
12656;8.8;-74.6;7.83;0.04;Negativno;Ne
12657;4.2;-58.0;10.35;0.27;Negativno;Ne
12658;2.0;-72.3;4.0;0.31;Negativno;Ne
12659;0.8;-52.2;5.12;0.96;Negativno;Ne
12660;0.9;-73.7;9.64;0.82;Negativno;Ne
12661;0.9;-42.4;4.44;0.08;Negativno;Ne
12662;2.8;-47.2;6.65;0.36;Negativno;Ne
12663;0.3;-68.8;5.13;0.65;Negativno;Ne
12664;6.7;-67.3;7.94;0.45;Negativno;Ne
12665;2.0;-40.3;6.21;0.33;Negativno;Ne
12666;2.1;-67.8;8.12;0.33;Negativno;Ne
12667;8.0;-58.3;8.68;0.22;Pozitivno;Ne
12668;2.0;-71.4;6.98;0.05;Negativno;Ne
12669;5.7;-43.9;6.67;0.34;Negativno;Ne
12670;7.2;-42.5;8.16;0.48;Negativno;Ne
12671;0.2;-68.9;6.43;0.4;Negativno;Ne
12672;3.6;-59.8;6.33;0.48;Negativno;Ne
12673;3.9;-54.3;3.16;1.33;Negativno;Ne
12674;9.1;-59.3;6.6;0.14;Negativno;Ne
12675;4.1;-59.5;8.29;0.55;Negativno;Ne
12676;2.9;-64.1;6.07;0.33;Negativno;Ne
12677;2.4;-55.0;5.12;0.8;Negativno;Ne
12678;1.7;-39.5;7.29;0.26;Negativno;Ne
12679;3.1;-65.0;10.49;0.71;Negativno;Ne
12680;4.8;-73.3;7.5;0.66;Negativno;Ne
12681;8.8;-76.2;4.52;1.08;Negativno;Ne
12682;0.5;-64.4;5.18;1.12;Negativno;Ne
12683;3.9;-75.7;7.5;0.36;Negativno;Ne
12684;3.1;-63.1;7.88;1.44;Negativno;Ne
12685;5.8;-85.0;4.11;0.03;Negativno;Ne
12686;5.6;-45.8;10.65;0.26;Negativno;Ne
12687;2.5;-72.4;9.17;1.06;Negativno;Ne
12688;2.5;-67.1;5.3;0.26;Negativno;Ne
12689;4.2;-66.3;10.53;0.05;Negativno;Ne
12690;11.6;-72.1;6.15;0.22;Negativno;Ne
12691;2.1;-67.1;5.03;0.12;Negativno;Ne
12692;1.5;-64.2;8.88;1.06;Negativno;Ne
12693;3.4;-62.6;6.46;1.5;Negativno;Ne
12694;9.8;-75.4;4.24;0.17;Negativno;Ne
12695;6.7;-59.1;7.01;0.21;Negativno;Ne
12696;0.3;-60.8;8.37;0.19;Negativno;Ne
12697;0.4;-65.1;7.79;0.08;Negativno;Ne
12698;3.8;-60.3;7.39;0.01;Negativno;Ne
12699;26.9;-64.5;9.21;0.73;Negativno;Ne
12700;2.0;-67.0;10.92;0.32;Negativno;Ne
